case_name,docket_number,date_filed,court,payment_found,payment_amount,outcome,url,year
Cully Corporation v. United States (Fed. Cl. 2022),19-339,2022-06-29,United States Court of Federal Claims,1,0.0,,https://www.courtlistener.com/opinion/6620227/cully-corporation-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=39,2022
Torres v. Texas Department of Public Safety (2022),20-603,2022-06-29,Supreme Court of the United States,0,0.0,1.0,https://www.courtlistener.com/opinion/6619822/torres-v-texas-department-of-public-safety/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=39,2022
"Gilead Sciences, Inc. v. United States (Fed. Cl. 2022)",20-499,2022-06-27,United States Court of Federal Claims,0,0.0,,https://www.courtlistener.com/opinion/6619057/gilead-sciences-inc-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=39,2022
Henry v. Secretary of Health and Human Services (Fed. Cl. 2022),17-721,2022-06-27,United States Court of Federal Claims,0,0.0,,https://www.courtlistener.com/opinion/6619079/henry-v-secretary-of-health-and-human-services/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=39,2022
Antalosky v. Secretary of Health and Human Services (Fed. Cl. 2022),16-701,2022-06-27,United States Court of Federal Claims,0,0.0,,https://www.courtlistener.com/opinion/6619081/antalosky-v-secretary-of-health-and-human-services/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=39,2022
"Centripetal Networks, Inc. v. Cisco Systems, Inc. (Fed. Cir. 2022)",21-1888,2022-06-23,Court of Appeals for the Federal Circuit,1,2750000000.0,1.0,https://www.courtlistener.com/opinion/6618934/centripetal-networks-inc-v-cisco-systems-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=39,2022
"Centripetal Networks, Inc. v. Cisco Systems, Inc. (Fed. Cir. 2022)",21-1888,2022-06-23,Court of Appeals for the Federal Circuit,1,2750000000.0,1.0,https://www.courtlistener.com/opinion/6480683/centripetal-networks-inc-v-cisco-systems-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=39,2022
"GS CLEANTECH CORPORATION v. CANTOR COLBURN, LLP (Ga. Ct. App. 2022)",A22A0387,2022-06-16,Court of Appeals of Georgia,1,1003264.0,0.0,https://www.courtlistener.com/opinion/6478310/gs-cleantech-corporation-v-cantor-colburn-llp/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=39,2022
Eli Lilly and Company v. Novartis Pharma AG (4th Cir. 2022),22-1094,2022-06-16,Court of Appeals for the Fourth Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/7454724/eli-lilly-and-company-v-novartis-pharma-ag/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=39,2022
"US Dominion, Inc. v. Newsmax Media, Inc. (Del. Super. Ct. 2022)",N21C-08-063 EMD,2022-06-16,Superior Court of Delaware,1,100.0,1.0,https://www.courtlistener.com/opinion/6479212/us-dominion-inc-v-newsmax-media-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=39,2022
Ysleta del Sur Pueblo v. Texas (2022),20-493,2022-06-15,Supreme Court of the United States,0,0.0,1.0,https://www.courtlistener.com/opinion/6477852/ysleta-del-sur-pueblo-v-texas/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=39,2022
"Steam TV Networks, Inc. v. SeeCubic, Inc. (Del. 2022)","360, 2021",2022-06-15,Supreme Court of Delaware,0,0.0,1.0,https://www.courtlistener.com/opinion/6477909/steam-tv-networks-inc-v-seecubic-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=39,2022
"Cardiovascular Systems, Inc. v. Cardio Flow, Inc. (8th Cir. 2022)",20-3478,2022-06-14,Court of Appeals for the Eighth Circuit,0,0.0,,https://www.courtlistener.com/opinion/6477408/cardiovascular-systems-inc-v-cardio-flow-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=39,2022
Elizabeth Panzarella v. Navient Solutions Inc (3rd Cir. 2022),20-2371,2022-06-14,Court of Appeals for the Third Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6477516/elizabeth-panzarella-v-navient-solutions-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=39,2022
"University of Massachusetts v. L""oreal S.A. (Fed. Cir. 2022)",21-1969,2022-06-13,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/6618950/university-of-massachusetts-v-loreal-sa/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=39,2022
"University of Massachusetts v. L""oreal S.A. (Fed. Cir. 2022)",21-1969,2022-06-13,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/6477079/university-of-massachusetts-v-loreal-sa/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=39,2022
Giesecke & Devrient Gmbh v. United States (Fed. Cl. 2022),17-1812,2022-06-10,United States Court of Federal Claims,0,0.0,0.0,https://www.courtlistener.com/opinion/6476830/giesecke-devrient-gmbh-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=39,2022
D.L. Bussard v. PA DCNR (State Board of Property) (Pa. Commw. Ct. 2022),516 C.D. 2021,2022-06-10,Commonwealth Court of Pennsylvania,0,0.0,,https://www.courtlistener.com/opinion/6476599/dl-bussard-v-pa-dcnr-state-board-of-property/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=40,2022
"Pavo Solutions LLC v. Kingston Technology Company, Inc. (Fed. Cir. 2022)",21-1834,2022-06-03,Court of Appeals for the Federal Circuit,1,7515327.4,1.0,https://www.courtlistener.com/opinion/6618984/pavo-solutions-llc-v-kingston-technology-company-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=40,2022
"Pavo Solutions LLC v. Kingston Technology Company, Inc. (Fed. Cir. 2022)",21-1834,2022-06-03,Court of Appeals for the Federal Circuit,1,7515327.4,1.0,https://www.courtlistener.com/opinion/6474369/pavo-solutions-llc-v-kingston-technology-company-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=40,2022
"In re Vaxart, Inc. Stockholder Litigation (Del. Ch. 2022)",C.A. No. 2020-0767,2022-06-03,Court of Chancery of Delaware,1,600000.0,,https://www.courtlistener.com/opinion/6474966/in-re-vaxart-inc-stockholder-litigation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=40,2022
"Oklahoma Firefighters Pension and Retirement System v. Amazon.com, Inc. (Del. Ch. 2022)",2021-0484-LWW,2022-06-01,Court of Chancery of Delaware,1,10000000000.0,,https://www.courtlistener.com/opinion/6473652/oklahoma-firefighters-pension-and-retirement-system-v-amazoncom-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=40,2022
"Arthrex, Inc. v. Smith & Nephew, Inc. (Fed. Cir. 2022)",18-2140,2022-05-27,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6472720/arthrex-inc-v-smith-nephew-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=40,2022
"Arthrex, Inc. v. Smith & Nephew, Inc. (Fed. Cir. 2022)",18-2140,2022-05-27,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6474381/arthrex-inc-v-smith-nephew-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=40,2022
Hyatt v. United States Patent and Trademark Office (D.D.C. 2022),Civil Action No. 2018-2800,2022-05-27,"District Court, District of Columbia",1,3029782.0,,https://www.courtlistener.com/opinion/6473002/hyatt-v-united-states-patent-and-trademark-office/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=40,2022
State of Louisiana v. Desi L. Dowles (La. Ct. App. 2022),"54,483-KA",2022-05-25,Louisiana Court of Appeal,0,0.0,1.0,https://www.courtlistener.com/opinion/10581142/state-of-louisiana-v-desi-l-dowles/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=40,2022
Davis v. Secretary of Health and Human Services (Fed. Cl. 2022),14-978,2022-05-24,United States Court of Federal Claims,0,0.0,0.0,https://www.courtlistener.com/opinion/6471583/davis-v-secretary-of-health-and-human-services/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=40,2022
"Mitek Systems, Inc. v. United Services Automobile Association (Fed. Cir. 2022)",21-1989,2022-05-20,,0,0.0,,https://www.courtlistener.com/opinion/6470466/mitek-systems-inc-v-united-services-automobile-association/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=40,2022
Orgel-Olson v. Secretary of Health and Human Services (Fed. Cl. 2022),15-285,2022-05-20,United States Court of Federal Claims,0,0.0,1.0,https://www.courtlistener.com/opinion/6470746/orgel-olson-v-secretary-of-health-and-human-services/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=40,2022
"Mitek Systems, Inc. v. United Services Automobile Association (Fed. Cir. 2022)",21-1989,2022-05-20,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6474397/mitek-systems-inc-v-united-services-automobile-association/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=40,2022
Google LLC v. Ipa Technologies Inc. (Fed. Cir. 2022),21-1179,2022-05-19,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/6469994/google-llc-v-ipa-technologies-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=40,2022
Google LLC v. Ipa Technologies Inc. (Fed. Cir. 2022),21-1179,2022-05-19,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/6474401/google-llc-v-ipa-technologies-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=40,2022
"Cpc Patent Techs. Pty Ltd. v. Apple, Inc. (9th Cir. 2022)",21-16212,2022-05-18,,0,0.0,,https://www.courtlistener.com/opinion/6469762/cpc-patent-techs-pty-ltd-v-apple-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=40,2022
Jarkesy v. SEC (5th Cir. 2022),20-61007,2022-05-18,Court of Appeals for the Fifth Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6469787/jarkesy-v-sec/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=40,2022
SDF Funding LLC v. STanly B. Fry (Del. Ch. 2022),C.A. No. 2017-0732-KSJM,2022-05-13,Court of Chancery of Delaware,1,2366.0,1.0,https://www.courtlistener.com/opinion/6468550/sdf-funding-llc-v-stanly-b-fry/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=40,2022
"Sound View Innovations, LLC v. Hulu, LLC (Fed. Cir. 2022)",21-1998,2022-05-11,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/6467330/sound-view-innovations-llc-v-hulu-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=40,2022
Sleep Number Corporation v. Steven Young (8th Cir. 2022),21-1784,2022-05-11,Court of Appeals for the Eighth Circuit,0,0.0,,https://www.courtlistener.com/opinion/6467444/sleep-number-corporation-v-steven-young/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=40,2022
"Sound View Innovations, LLC v. Hulu, LLC (Fed. Cir. 2022)",21-1998,2022-05-11,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/6474423/sound-view-innovations-llc-v-hulu-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=41,2022
Springboards to Educ v. Pharr San Juan (5th Cir. 2022),21-40336,2022-05-10,Court of Appeals for the Fifth Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6467207/springboards-to-educ-v-pharr-san-juan/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=41,2022
Application of Lucille Holdings Pte Ltd Under 28 U.S.C. 1782 v. Edge Funds Management LLC (D.D.C. 2022),Misc. No. 2021-0099,2022-05-05,"District Court, District of Columbia",0,0.0,1.0,https://www.courtlistener.com/opinion/6465843/application-of-lucille-holdings-pte-ltd-under-28-usc-1782-v-edge-funds/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=41,2022
"Sunoco Partners Marketing v. U.S. Venture, Inc. (Fed. Cir. 2022)",20-1640,2022-04-29,Court of Appeals for the Federal Circuit,1,2000000.0,1.0,https://www.courtlistener.com/opinion/6464176/sunoco-partners-marketing-v-us-venture-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=41,2022
"Sunoco Partners Marketing v. U.S. Venture, Inc. (Fed. Cir. 2022)",20-1640,2022-04-29,Court of Appeals for the Federal Circuit,1,2000000.0,1.0,https://www.courtlistener.com/opinion/6465175/sunoco-partners-marketing-v-us-venture-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=41,2022
Mayor & Cncl. of Balt. v. Thornton Mellon (Md. 2022),6/21,2022-04-28,Court of Appeals of Maryland,0,0.0,1.0,https://www.courtlistener.com/opinion/6464039/mayor-cncl-of-balt-v-thornton-mellon/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=41,2022
"Revolaze, L.L.C. v. Dentons US L.L.P. (Ohio Ct. App. 2022)",109742,2022-04-28,Ohio Court of Appeals,1,6.0,1.0,https://www.courtlistener.com/opinion/6463806/revolaze-llc-v-dentons-us-llp/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=41,2022
"Bertoldo Balderas, as Next Friend of Rigoverto Balderas v. Zurich American Insurance Company (Tex. App.-Houston [14th Dist.] 2022)",14-20-00262-CV,2022-04-28,"Texas Court of Appeals, 14th District (Houston)",0,0.0,1.0,https://www.courtlistener.com/opinion/6464711/bertoldo-balderas-as-next-friend-of-rigoverto-balderas-v-zurich-american/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=41,2022
Edna Gergel v. James Gergel (Tenn. Ct. App. 2022),E2020-01534-COA-R3-CV,2022-04-26,Court of Appeals of Tennessee,1,2070.0,1.0,https://www.courtlistener.com/opinion/6463218/edna-gergel-v-james-gergel/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=41,2022
Eighteen Seventy v. Jayson (10th Cir. 2022),20-8015,2022-04-26,Court of Appeals for the Tenth Circuit,1,15000000.0,0.0,https://www.courtlistener.com/opinion/6462920/eighteen-seventy-v-jayson/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=41,2022
SEC v. GenAudio Inc. (10th Cir. 2022),19-1454,2022-04-26,Court of Appeals for the Tenth Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6462919/sec-v-genaudio-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=41,2022
"Clark Bros., Inc. v. North Edwards Water District (Cal. Ct. App. 2022)",D077200,2022-04-22,California Court of Appeal,1,6200000.0,1.0,https://www.courtlistener.com/opinion/6462144/clark-bros-inc-v-north-edwards-water-district/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=41,2022
"Apple Inc. v. Zipit Wireless, Inc. (Fed. Cir. 2022)",21-1760,2022-04-18,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/6462828/apple-inc-v-zipit-wireless-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=41,2022
"Apple Inc. v. Zipit Wireless, Inc. (Fed. Cir. 2022)",21-1760,2022-04-18,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/6460315/apple-inc-v-zipit-wireless-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=41,2022
Bioparques De Occidente v. United States (Fed. Cir. 2022),20-2265,2022-04-14,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/6462842/bioparques-de-occidente-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=41,2022
Bioparques De Occidente v. United States (Fed. Cir. 2022),20-2265,2022-04-14,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/6459335/bioparques-de-occidente-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=41,2022
Cully Corporation v. United States (Fed. Cl. 2022),19-339,2022-04-14,United States Court of Federal Claims,1,0.0,,https://www.courtlistener.com/opinion/6459820/cully-corporation-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=41,2022
"InSync Training, LLC v. American Society for Training and Development, Inc. (D.N.H. 2022)",21-cv-594-JL,2022-04-13,"District Court, D. New Hampshire",0,0.0,1.0,https://www.courtlistener.com/opinion/10696183/insync-training-llc-v-american-society-for-training-and-development-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=41,2022
Schilling v. Secretary of Health and Human Services (Fed. Cl. 2022),16-527,2022-04-13,United States Court of Federal Claims,0,0.0,1.0,https://www.courtlistener.com/opinion/6458862/schilling-v-secretary-of-health-and-human-services/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=41,2022
Svagdis v. Secretary of Health and Human Services (Fed. Cl. 2022),15-520,2022-04-11,United States Court of Federal Claims,0,0.0,,https://www.courtlistener.com/opinion/6458864/svagdis-v-secretary-of-health-and-human-services/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=41,2022
"Roche Diagnostics Corporation v. Meso Scale Diagnostics, LLC (Fed. Cir. 2022)",21-1609,2022-04-08,Court of Appeals for the Federal Circuit,1,137250000.0,0.0,https://www.courtlistener.com/opinion/6458517/roche-diagnostics-corporation-v-meso-scale-diagnostics-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=42,2022
Power Density Solutions LLC v. United States (Fed. Cl. 2022),21-911,2022-04-08,United States Court of Federal Claims,0,0.0,,https://www.courtlistener.com/opinion/6459627/power-density-solutions-llc-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=42,2022
"Roche Diagnostics Corporation v. Meso Scale Diagnostics, LLC (Fed. Cir. 2022)",21-1609,2022-04-08,Court of Appeals for the Federal Circuit,1,137250000.0,0.0,https://www.courtlistener.com/opinion/6462863/roche-diagnostics-corporation-v-meso-scale-diagnostics-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=42,2022
"Return Mail, Inc. v. United States (Fed. Cl. 2022)",11-130,2022-04-06,United States Court of Federal Claims,0,0.0,0.0,https://www.courtlistener.com/opinion/6459632/return-mail-inc-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=42,2022
"Genuine Enabling Technology v. Nintendo Co., Ltd. (Fed. Cir. 2022)",20-2167,2022-04-01,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/6458541/genuine-enabling-technology-v-nintendo-co-ltd/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=42,2022
"Genuine Enabling Technology v. Nintendo Co., Ltd. (Fed. Cir. 2022)",20-2167,2022-04-01,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/6456943/genuine-enabling-technology-v-nintendo-co-ltd/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=42,2022
"Cirba Inc. d/b/a Densify v. Turbonomic, Inc. (Del. Ch. 2022)",2021-0454-SG,2022-04-01,Court of Chancery of Delaware,0,0.0,1.0,https://www.courtlistener.com/opinion/6457184/cirba-inc-dba-densify-v-turbonomic-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=42,2022
"Airbnb, Inc. v. John Doe (Fla. 2022)",SC20-1167,2022-03-31,Supreme Court of Florida,0,0.0,0.0,https://www.courtlistener.com/opinion/6456456/airbnb-inc-v-john-doe/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=42,2022
Federal Trade Commission v. Endo Pharmaceuticals Inc. (D.D.C. 2022),Civil Action No. 2021-0217,2022-03-30,"District Court, District of Columbia",1,100000000.0,1.0,https://www.courtlistener.com/opinion/6456374/federal-trade-commission-v-endo-pharmaceuticals-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=42,2022
Sitar v. Syferlock Technology Corp. (Conn. App. Ct. 2022),AC44244,2022-03-29,Connecticut Appellate Court,1,114244.6,1.0,https://www.courtlistener.com/opinion/6455130/sitar-v-syferlock-technology-corp/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=42,2022
"Dyfan, LLC v. Target Corporation (Fed. Cir. 2022)",21-1725,2022-03-24,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/6458559/dyfan-llc-v-target-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=42,2022
"Hunting Titan, Inc. v. Dynaenergetics Europe Gmbh (Fed. Cir. 2022)",20-2163,2022-03-24,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6458558/hunting-titan-inc-v-dynaenergetics-europe-gmbh/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=42,2022
"Hunting Titan, Inc. v. Dynaenergetics Europe Gmbh (Fed. Cir. 2022)",20-2163,2022-03-24,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6454219/hunting-titan-inc-v-dynaenergetics-europe-gmbh/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=42,2022
"Dyfan, LLC v. Target Corporation (Fed. Cir. 2022)",21-1725,2022-03-24,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/6454220/dyfan-llc-v-target-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=42,2022
"Marion Diagnostic Center, LLC v. Becton Dickinson & Company (7th Cir. 2022)",21-1513,2022-03-18,,0,0.0,,https://www.courtlistener.com/opinion/6452723/marion-diagnostic-center-llc-v-becton-dickinson-company/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=42,2022
"Felix Sorkin, Individually, General Technologies, Inc., and Precision-Hayes International, Inc. v. P.T. Atlas Manufacturing, L.L.C. (Tex. App.-Dallas 2022)",05-21-00657-CV,2022-03-15,"Texas Court of Appeals, 5th District (Dallas)",0,0.0,1.0,https://www.courtlistener.com/opinion/6453793/felix-sorkin-individually-general-technologies-inc-and-precision-hayes/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=42,2022
"Basf Plant Science, Lp v. Commonwealth Scientific (Fed. Cir. 2022)",20-1415,2022-03-15,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/6451262/basf-plant-science-lp-v-commonwealth-scientific/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=42,2022
"Basf Plant Science, Lp v. Commonwealth Scientific (Fed. Cir. 2022)",20-1415,2022-03-15,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/6452140/basf-plant-science-lp-v-commonwealth-scientific/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=42,2022
Apple Inc. v. Mph Technologies Oy (Fed. Cir. 2022),21-1532,2022-03-09,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6449802/apple-inc-v-mph-technologies-oy/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=42,2022
Apple Inc. v. Mph Technologies Oy (Fed. Cir. 2022),21-1532,2022-03-09,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6449366/apple-inc-v-mph-technologies-oy/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=42,2022
"Gilead Sciences, Inc. v. United States (Fed. Cl. 2022)",20-499,2022-03-09,United States Court of Federal Claims,0,0.0,,https://www.courtlistener.com/opinion/6449430/gilead-sciences-inc-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=43,2022
Broadcom Corporation v. Itc (Fed. Cir. 2022),20-2008,2022-03-08,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/6449368/broadcom-corporation-v-itc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=43,2022
Broadcom Corporation v. Itc (Fed. Cir. 2022),20-2008,2022-03-08,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/6449006/broadcom-corporation-v-itc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=43,2022
"Tod Tumey v. Mycroft AI, Inc. (8th Cir. 2022)",21-1975,2022-03-04,Court of Appeals for the Eighth Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6448077/tod-tumey-v-mycroft-ai-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=43,2022
"Cox Communications, Inc. v. T-Mobile US, Inc. (Del. 2022)","340, 2021",2022-03-03,Supreme Court of Delaware,1,167000000.0,0.0,https://www.courtlistener.com/opinion/6447726/cox-communications-inc-v-t-mobile-us-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=43,2022
"CITY OF MIAMI BEACH, etc. v. CLEVELANDER OCEAN, LP, etc. (Fla. Dist. Ct. App. 2022)",21-1345,2022-03-02,District Court of Appeal of Florida,0,0.0,1.0,https://www.courtlistener.com/opinion/6447224/city-of-miami-beach-etc-v-clevelander-ocean-lp-etc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=43,2022
Mason v. Secretary of Health and Human Services (Fed. Cl. 2022),17-1383,2022-03-01,United States Court of Federal Claims,0,0.0,1.0,https://www.courtlistener.com/opinion/6446361/mason-v-secretary-of-health-and-human-services/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=43,2022
LGCY Power v. Super. Ct. (Cal. Ct. App. 2022),F082353,2022-03-01,,0,0.0,,https://www.courtlistener.com/opinion/6446558/lgcy-power-v-super-ct/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=43,2022
"International Association of Certified Home Inspectors and Nick Gromicko v. HomeSafe Inspection, Inc. (Miss. Ct. App. 2022)",2020-CA-00520-COA,2022-03-01,Court of Appeals of Mississippi,1,400.0,1.0,https://www.courtlistener.com/opinion/10629313/international-association-of-certified-home-inspectors-and-nick-gromicko-v/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=43,2022
David Lockton v. Thomas S. Rogers (Del. Ch. 2022),CA No. 2021-0058-SG,2022-03-01,Court of Chancery of Delaware,1,200000.0,1.0,https://www.courtlistener.com/opinion/6446199/david-lockton-v-thomas-s-rogers/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=43,2022
Continental Automotive Systems v. Avanci (5th Cir. 2022),20-11032,2022-02-28,Court of Appeals for the Fifth Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/6446145/continental-automotive-systems-v-avanci/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=43,2022
