case_name,docket_number,date_filed,court,payment_found,payment_amount,outcome,url,year
"Jon Jermer v. Siemens Energy & Automation, Inc. (6th Cir. 2005)",03-4191,2005-01-25,Court of Appeals for the Sixth Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/788976/jon-jermer-v-siemens-energy-automation-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=9,2005
"George v. Siemens Industrial Automation, Inc. (D.N.J. 1998)",No. CIV. 94-27(MTB),1998-08-26,"District Court, D. New Jersey",0,0.0,,https://www.courtlistener.com/opinion/9053278/george-v-siemens-industrial-automation-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=9,1998
"Environmental Energy Partners, Inc. v. Siemens Building Technologies, Inc. (Mo. Ct. App. 2005)","26521, 26702",2005-10-25,Missouri Court of Appeals,1,167394.29,,https://www.courtlistener.com/opinion/1633486/environmental-energy-partners-inc-v-siemens-building-technologies-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=9,2005
"Villavicencio v. Siemens Power Transmission, & Distribution, Inc. (Fla. Dist. Ct. App. 2004)",No. 3D03-2791,2004-03-10,District Court of Appeal of Florida,0,0.0,,https://www.courtlistener.com/opinion/7823347/villavicencio-v-siemens-power-transmission-distribution-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=9,2004
"Swarm v. Siemens Business Communications System, Inc. (7th Cir. 2001)",No. 99-4139,2001-05-21,Court of Appeals for the Seventh Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/7141987/swarm-v-siemens-business-communications-system-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=9,2001
"Morris v. Siemens Components, Inc. (D.N.J. 1996)",Civil Action 95-5242,1996-05-31,"District Court, D. New Jersey",1,2051.9,,https://www.courtlistener.com/opinion/1446852/morris-v-siemens-components-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=9,1996
Capricorn Power Co. v. Siemens Westinghouse Power Corp. (W.D. Pa. 2004),Civil Action 01-39J,2004-07-02,"District Court, W.D. Pennsylvania",0,0.0,1.0,https://www.courtlistener.com/opinion/2408184/capricorn-power-co-v-siemens-westinghouse-power-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=9,2004
"Siemens Medical Solutions Usa, Inc. v. Saint-Gobain Ceramics & Plastics, Inc. (Fed. Cir. 2011)",2010-1145,2011-06-07,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/218257/siemens-medical-solutions-usa-inc-v-saint-gobain-c/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=9,2011
"Siemens Medical Solutions Usa, Inc. v. Saint-Gobain Ceramins & Plastics, Inc. (Fed. Cir. 2011)","2010-1145, 2010-1177",2011-02-24,Court of Appeals for the Federal Circuit,1,74854155.57,,https://www.courtlistener.com/opinion/205440/siemens-medical-solutions-usa-inc-v-saint-gobain-ceramins-plastics/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=9,2011
"Saint-Gobain Ceramics & Plastics, Inc. v. Siemens Medical Solutions USA, Inc. (2012)",No. 11-301,2012-05-29,Supreme Court of the United States,0,0.0,,https://www.courtlistener.com/opinion/9062782/saint-gobain-ceramics-plastics-inc-v-siemens-medical-solutions-usa/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=10,2012
"Somascan Plaza, Inc. v. Siemens Medical Systems, Inc. (D.P.R. 1999)",Civ. No. 98-2218 (JP),1999-04-28,"District Court, D. Puerto Rico",1,966.22,1.0,https://www.courtlistener.com/opinion/8744121/somascan-plaza-inc-v-siemens-medical-systems-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=10,1999
"Fillingane v. Siemens Energy & Automation, Inc. (Miss. Ct. App. 2002)",No. 2000-CA-00906-COA,2002-02-26,Court of Appeals of Mississippi,0,0.0,1.0,https://www.courtlistener.com/opinion/7807809/fillingane-v-siemens-energy-automation-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=10,2002
Lindenmeier v. Siemens Power Corp. (1996),No. 95-1532,1996-05-28,Supreme Court of the United States,0,0.0,,https://www.courtlistener.com/opinion/9160869/lindenmeier-v-siemens-power-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=10,1996
"Power Mosfet Technologies, L.L.C. v. Siemens AG (Fed. Cir. 2004)","Nos. 03-1083, 03-1469 to 03-1471",2004-08-17,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/8438447/power-mosfet-technologies-llc-v-siemens-ag/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=10,2004
Siemens Solar Industries v. Atlantic Richfield Co. (N.Y. App. Div. 1998),,1998-06-09,Appellate Division of the Supreme Court of the State of New York,0,0.0,1.0,https://www.courtlistener.com/opinion/6160504/siemens-solar-industries-v-atlantic-richfield-co/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=10,1998
Gavins v. Siemens Energy Automation (N.C. Indus. Comm. 1997),I.C. Nos. 161980 306757,1997-03-04,North Carolina Industrial Commission,0,0.0,,https://www.courtlistener.com/opinion/3895189/gavins-v-siemens-energy-automation/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=10,1997
"Intranexus, Inc. v. Siemens Medical Solutions Health Services Corp. (E.D. Va. 2002)",CIV.A.2:02CV664,2002-10-29,"District Court, E.D. Virginia",0,0.0,,https://www.courtlistener.com/opinion/2530104/intranexus-inc-v-siemens-medical-solutions-health-services-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=10,2002
Capricorn Power Co. v. Siemens Westinghouse Power Corp. (W.D. Pa. 2004),Civil Action No. 01-39J,2004-04-21,"District Court, W.D. Pennsylvania",0,0.0,0.0,https://www.courtlistener.com/opinion/8754656/capricorn-power-co-v-siemens-westinghouse-power-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=10,2004
"Siemens Aktiengesellschaft v. LG Semicon Co., Ltd. (D. Del. 1999)",Civ.A. 98-514-RRM,1999-08-24,"District Court, D. Delaware",0,0.0,,https://www.courtlistener.com/opinion/2348722/siemens-aktiengesellschaft-v-lg-semicon-co-ltd/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=10,1999
"Siemens Medical Solutions USA, Inc. v. Saint-Gobain Ceramics & Plastics, Inc. (D. Del. 2009)",Civ. 07-190-SLR,2009-05-15,"District Court, D. Delaware",1,78483519.86,1.0,https://www.courtlistener.com/opinion/1514696/siemens-medical-solutions-usa-inc-v-saint-gobain-ceramics-plastics/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=10,2009
Siemens Corp. v. Tax Appeals Tribunal (N.Y. App. Div. 1996),,1996-01-04,Appellate Division of the Supreme Court of the State of New York,0,0.0,0.0,https://www.courtlistener.com/opinion/6126683/siemens-corp-v-tax-appeals-tribunal/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=10,1996
"Siemens Power Transmission & Distribution, Inc. v. Norfolk Southern Railway Co. (11th Cir. 2005)",04-14410,2005-08-16,Court of Appeals for the Eleventh Circuit,1,1153917.56,,https://www.courtlistener.com/opinion/77059/siemens-power-transmission-distribution-inc-v-norfolk-southern-railway/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=10,2005
"Fuezell Burks v. Siemens Energy & Automation, Inc. (8th Cir. 2000)",99-3733,2000-06-29,Court of Appeals for the Eighth Circuit,1,15010.92,1.0,https://www.courtlistener.com/opinion/769109/fuezell-burks-v-siemens-energy-automation-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=10,2000
"Torain v. Siemens Rolm Communications, Inc. (1998)",No. 97-8191,1998-10-05,Supreme Court of the United States,0,0.0,,https://www.courtlistener.com/opinion/9175569/torain-v-siemens-rolm-communications-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=10,1998
"Siemens Medical Solutions USA, Inc. v. Magnetic Resonance Imaging Associates of Queens, P.C. (N.Y. App. Div. 2012)",,2012-11-07,Appellate Division of the Supreme Court of the State of New York,0,0.0,0.0,https://www.courtlistener.com/opinion/6020599/siemens-medical-solutions-usa-inc-v-magnetic-resonance-imaging/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=10,2012
"Siemens Building Technologies, Inc. v. St. John's Regional Medical Center (Mo. Ct. App. 2004)",25603,2004-01-06,Missouri Court of Appeals,1,342869.72,0.0,https://www.courtlistener.com/opinion/1786830/siemens-building-technologies-inc-v-st-johns-regional-medical-center/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=10,2004
"Siemens Medical Solutions Usa, Inc. v. Saint-Gobain Ceramics & Plastics, Inc. (Fed. Cir. 2011)",2010-1145,2011-02-24,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/206721/siemens-medical-solutions-usa-inc-v-saint-gobain-c/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=10,2011
State v. Siemens (Okla. Civ. App. 1990),No. 74625,1990-12-04,Court of Civil Appeals of Oklahoma,0,0.0,1.0,https://www.courtlistener.com/opinion/5332772/state-v-siemens/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=10,1990
"Torain v. Siemens Rolm Communications, Inc. (1998)",No. 97-8191,1998-10-05,Supreme Court of the United States,0,0.0,,https://www.courtlistener.com/opinion/9175568/torain-v-siemens-rolm-communications-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=10,1998
"Power Mosfet Technologies, L.L.C. v. Siemens Ag (3rd Cir. 2004)",03-1083,2004-08-17,Court of Appeals for the Third Circuit,0,0.0,,https://www.courtlistener.com/opinion/787299/power-mosfet-technologies-llc-v-siemens-ag/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=11,2004
Siemens Energy & Automation v. Medina (Fla. Dist. Ct. App. 1998),97-1987,1998-08-05,District Court of Appeal of Florida,0,0.0,0.0,https://www.courtlistener.com/opinion/1757701/siemens-energy-automation-v-medina/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=11,1998
Lindenmeier v. Siemens Power Corp. (1996),No. 95-1532,1996-05-28,Supreme Court of the United States,0,0.0,,https://www.courtlistener.com/opinion/9160870/lindenmeier-v-siemens-power-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=11,1996
Siemens Medical Solutions Health Services Corp. v. Carmelengo (E.D. Pa. 2001),CIV.A.01-0816,2001-04-12,"District Court, E.D. Pennsylvania",0,0.0,1.0,https://www.courtlistener.com/opinion/2506308/siemens-medical-solutions-health-services-corp-v-carmelengo/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=11,2001
"Telcomm Technical Services, Inc. v. Siemens Rolm Communications, Inc. (Fed. Cir. 2002)","Nos. 00-1579, 00-1580",2002-07-02,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/7105985/telcomm-technical-services-inc-v-siemens-rolm-communications-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=11,2002
"Siemens Medical Solutions USA, Inc. v. Magnetic Resonance Imaging Associates of Queens, P.C. (N.Y. App. Div. 2012)",,2012-11-07,Appellate Division of the Supreme Court of the State of New York,0,0.0,0.0,https://www.courtlistener.com/opinion/6020596/siemens-medical-solutions-usa-inc-v-magnetic-resonance-imaging/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=11,2012
SIEMENS ENERGY & AUTOMATION v. Pickens (Miss. Ct. App. 1999),98-CC-00470-COA,1999-05-04,Court of Appeals of Mississippi,0,0.0,1.0,https://www.courtlistener.com/opinion/1101254/siemens-energy-automation-v-pickens/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=11,1999
Servicetrends v. Siemens Medical (11th Cir. 1994),92-9125,1994-01-20,Court of Appeals for the Eleventh Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/660619/servicetrends-v-siemens-medical/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=11,1994
Page v. Siemens Energy and Automation (Miss. 1998),97-CA-00063-SCT,1998-10-08,Mississippi Supreme Court,0,0.0,0.0,https://www.courtlistener.com/opinion/1666122/page-v-siemens-energy-and-automation/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=11,1998
"Pyramid Controls Incorporated v. Siemens Industrial Automation, Inc. (7th Cir. 1999)",98-3310,1999-04-05,Court of Appeals for the Seventh Circuit,0,0.0,,https://www.courtlistener.com/opinion/762786/pyramid-controls-incorporated-v-siemens-industrial-automation-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=11,1999
"Pyramid Controls Inc. v. Siemens Industrial Automation, Inc. (7th Cir. 1999)",No. 98-3310,1999-04-05,Court of Appeals for the Seventh Circuit,0,0.0,,https://www.courtlistener.com/opinion/7077245/pyramid-controls-inc-v-siemens-industrial-automation-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=11,1999
"Telcomm Technical Services, Inc. v. Siemens Rolm Communications, Inc. (Fed. Cir. 2002)",00-1579,2002-07-02,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/778279/telcomm-technical-services-inc-v-siemens-rolm-communications-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=11,2002
"People Ex Rel. Board of Trustees of Chicago State University v. Siemens Building Technologies, Inc. (Ill. App. Ct. 2008)",1-08-1258,2008-12-24,Appellate Court of Illinois,1,8971811.82,,https://www.courtlistener.com/opinion/2048737/people-ex-rel-board-of-trustees-of-chicago-state-university-v-siemens/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=11,2008
"Siemens Power Transmission & Distribution, Inc. v. Norfolk Southern Railway Co. (M.D. Fla. 2004)",6:02CV1024 ORL 22KRS,2004-08-05,"District Court, M.D. Florida",1,1193012.71,,https://www.courtlistener.com/opinion/2526194/siemens-power-transmission-distribution-inc-v-norfolk-southern-railway/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=11,2004
"Siemens Energy, Inc. F/K/A Siemens Power Generation, Inc. v. National Union Fire Insurance Company of Pittsburg, Pennsylvania, Factory Mutual Insurance Company, Zurich American Insurance Company Associated Electric & Gas Insurance Services, Limited Arch Insurance Company (Europe) LTD. (Tex. App.-Houston [14th Dist.] 2014)",14-13-00863-CV,2014-06-03,"Texas Court of Appeals, 14th District (Houston)",0,0.0,1.0,https://www.courtlistener.com/opinion/2983839/siemens-energy-inc-fka-siemens-power-generation-inc-v-national-union/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=11,2014
Oxfurth v. Siemens A.G. (D.N.J. 1991),Civ. A. No. 89-4553(AET),1991-09-06,"District Court, D. New Jersey",0,0.0,,https://www.courtlistener.com/opinion/9040458/oxfurth-v-siemens-ag/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=11,1991
Siemens Aktiengesellschaft v. United States (Ct. Cl. 1992),No. 416-89C,1992-08-14,United States Court of Claims,0,0.0,1.0,https://www.courtlistener.com/opinion/6931060/siemens-aktiengesellschaft-v-united-states/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=11,1992
MATTER OF SIEMENS CORP. v. Tax Appeals Tribunal (NY 1997),,1997-04-01,New York Court of Appeals,0,0.0,0.0,https://www.courtlistener.com/opinion/2145280/matter-of-siemens-corp-v-tax-appeals-tribunal/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=11,1997
Siemens Solar Industries v. Atlantic Richfield Co. (N.Y. App. Div. 1998),,1998-01-27,Appellate Division of the Supreme Court of the State of New York,0,0.0,1.0,https://www.courtlistener.com/opinion/6155615/siemens-solar-industries-v-atlantic-richfield-co/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=11,1998
"Siemens Building Technologies, Inc. v. Division of Capital Asset Management (Mass. 2003)",,2003-07-16,Massachusetts Supreme Judicial Court,0,0.0,1.0,https://www.courtlistener.com/opinion/6578753/siemens-building-technologies-inc-v-division-of-capital-asset-management/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=11,2003
"Siemens Building Technologies, Inc. v. Division of Capital Asset Management (Mass. 2003)",,2003-07-16,Massachusetts Supreme Judicial Court,0,0.0,1.0,https://www.courtlistener.com/opinion/6578753/siemens-building-technologies-inc-v-division-of-capital-asset-management/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=12,2003
Sanchez v. Siemens Transmission Systems (N.M. 1991),19820,1991-09-25,New Mexico Supreme Court,1,191.65,0.0,https://www.courtlistener.com/opinion/1200854/sanchez-v-siemens-transmission-systems/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=12,1991
Sanchez v. Siemens Transmission Systems (N.M. Ct. App. 1991),12164,1991-05-16,New Mexico Court of Appeals,1,10610.22,,https://www.courtlistener.com/opinion/1388728/sanchez-v-siemens-transmission-systems/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=12,1991
BBC Chartering & Logistic GmbH & Co. K.G. v. Siemens Wind Power A/S (S.D. Tex. 2008),Civil Action H-07-169,2008-04-22,"District Court, S.D. Texas",1,747.65,,https://www.courtlistener.com/opinion/1870389/bbc-chartering-logistic-gmbh-co-kg-v-siemens-wind-power-as/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=12,2008
"Pyramid Controls, Inc. v. Siemens Industrial Automations, Inc. (N.D. Ill. 1997)",No. 97 C 3596,1997-10-06,"District Court, N.D. Illinois",0,0.0,1.0,https://www.courtlistener.com/opinion/9049526/pyramid-controls-inc-v-siemens-industrial-automations-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=12,1997
